               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 168,              0.0492,            0.019661,                   0,              0.8194,             0.79492,             0.81882,             0.40279,            0.046744,             0.01746,                   0,             0.00499,             0.00499,             0.00499
                 169,            0.047135,             0.01783,                   0,             0.83198,             0.79416,             0.82715,             0.41863,            0.046298,            0.017282,                   0,             0.00496,             0.00496,             0.00496
                 170,            0.047066,            0.017625,                   0,             0.83722,             0.78328,             0.82801,             0.41343,            0.047453,              0.0175,                   0,             0.00493,             0.00493,             0.00493
                 171,            0.046689,            0.017616,                   0,             0.82983,             0.77561,             0.82396,             0.40604,            0.047734,            0.017539,                   0,              0.0049,              0.0049,              0.0049
                 172,            0.048544,            0.020175,                   0,             0.84565,             0.79043,             0.83138,              0.4137,            0.046875,            0.017568,                   0,             0.00487,             0.00487,             0.00487
                 173,            0.048043,            0.017591,                   0,             0.83603,             0.79987,              0.8232,             0.40532,            0.047542,            0.017407,                   0,             0.00484,             0.00484,             0.00484
                 174,            0.049036,            0.017668,                   0,              0.8308,             0.79743,             0.82803,             0.41557,            0.046683,            0.017413,                   0,             0.00481,             0.00481,             0.00481
                 175,            0.047878,             0.01975,                   0,             0.84757,             0.79434,             0.82327,             0.41941,            0.046841,            0.017098,                   0,             0.00478,             0.00478,             0.00478
                 176,            0.047414,            0.018073,                   0,             0.85405,              0.7783,             0.82687,             0.41621,            0.047155,            0.017287,                   0,             0.00475,             0.00475,             0.00475
                 177,            0.046422,            0.017752,                   0,             0.85069,             0.77493,             0.82521,             0.41102,            0.047224,            0.017596,                   0,             0.00472,             0.00472,             0.00472
                 178,            0.047857,            0.017932,                   0,             0.86042,             0.77358,             0.83385,             0.41407,            0.046219,            0.017349,                   0,             0.00469,             0.00469,             0.00469
                 179,            0.048084,            0.017289,                   0,             0.84767,             0.77561,             0.82822,             0.41302,            0.046696,            0.017409,                   0,             0.00466,             0.00466,             0.00466
                 180,            0.048552,             0.01741,                   0,             0.85515,             0.76954,             0.82423,             0.41716,            0.046936,            0.017391,                   0,             0.00463,             0.00463,             0.00463
                 181,            0.047765,            0.017944,                   0,             0.85866,             0.77224,             0.82602,             0.41563,             0.04712,            0.017367,                   0,              0.0046,              0.0046,              0.0046
                 182,            0.046796,            0.017295,                   0,             0.84702,             0.78571,             0.83515,             0.41591,            0.046477,            0.017397,                   0,             0.00457,             0.00457,             0.00457
                 183,            0.045545,            0.017107,                   0,             0.84153,             0.78367,             0.82702,             0.40962,            0.047033,            0.017654,                   0,             0.00454,             0.00454,             0.00454
                 184,            0.046302,            0.017915,                   0,             0.84416,             0.79206,             0.82669,             0.40384,            0.048181,             0.01762,                   0,             0.00451,             0.00451,             0.00451
                 185,            0.046654,            0.017382,                   0,             0.84995,             0.79515,             0.82755,             0.40808,            0.046899,            0.017346,                   0,             0.00448,             0.00448,             0.00448
                 186,            0.047787,            0.018985,                   0,             0.83971,             0.79582,             0.83932,             0.41447,            0.047017,            0.017337,                   0,             0.00445,             0.00445,             0.00445
                 187,            0.047625,            0.020101,                   0,             0.85514,               0.781,             0.83235,             0.41212,             0.04732,            0.017448,                   0,             0.00442,             0.00442,             0.00442
                 188,            0.047623,            0.018393,                   0,             0.85591,             0.78437,             0.84003,             0.41794,            0.046788,            0.017275,                   0,             0.00439,             0.00439,             0.00439
                 189,            0.046769,            0.017605,                   0,             0.84946,             0.78327,             0.83425,             0.41252,             0.04725,            0.017412,                   0,             0.00436,             0.00436,             0.00436
                 190,            0.046701,             0.01712,                   0,             0.83497,             0.78639,             0.82592,              0.4093,            0.047862,            0.017439,                   0,             0.00433,             0.00433,             0.00433
                 191,            0.047502,            0.017986,                   0,             0.83863,             0.78793,             0.82619,             0.40875,            0.047763,            0.017632,                   0,              0.0043,              0.0043,              0.0043
                 192,            0.048684,            0.017873,                   0,             0.83682,             0.79043,              0.8239,             0.41168,             0.04767,             0.01784,                   0,             0.00427,             0.00427,             0.00427
                 193,            0.050006,            0.019107,                   0,             0.83585,             0.78234,             0.82067,               0.409,            0.048079,            0.017946,                   0,             0.00424,             0.00424,             0.00424
                 194,            0.048754,            0.018051,                   0,             0.86444,             0.77775,             0.83186,             0.41286,            0.047845,             0.01798,                   0,             0.00421,             0.00421,             0.00421
                 195,            0.047555,            0.018023,                   0,             0.85119,             0.79404,             0.82518,             0.40925,             0.04783,            0.018178,                   0,             0.00418,             0.00418,             0.00418
                 196,            0.047427,            0.016398,                   0,             0.84348,             0.79526,             0.83295,             0.41852,             0.04758,             0.01823,                   0,             0.00415,             0.00415,             0.00415
                 197,            0.047158,            0.016395,                   0,             0.86152,             0.78032,              0.8301,             0.41859,            0.047695,            0.018409,                   0,             0.00412,             0.00412,             0.00412
                 198,            0.048118,            0.018423,                   0,             0.84732,             0.79654,              0.8345,             0.41579,            0.047799,            0.017826,                   0,             0.00409,             0.00409,             0.00409
                 199,            0.047102,            0.018089,                   0,             0.85218,             0.79717,             0.84095,             0.42176,            0.047409,            0.017728,                   0,             0.00406,             0.00406,             0.00406
                 200,            0.049073,            0.017776,                   0,             0.85377,             0.78167,              0.8329,             0.41764,             0.04749,            0.017863,                   0,             0.00403,             0.00403,             0.00403
                 201,             0.04705,            0.018139,                   0,             0.84885,             0.78571,             0.82957,             0.41144,            0.048258,              0.0182,                   0,               0.004,               0.004,               0.004
                 202,             0.04972,            0.019664,                   0,             0.84693,             0.79785,             0.83568,             0.41091,             0.04803,            0.018051,                   0,             0.00397,             0.00397,             0.00397
                 203,            0.048417,            0.017432,                   0,             0.84226,             0.79582,               0.832,             0.41486,            0.047402,             0.01781,                   0,             0.00394,             0.00394,             0.00394
                 204,             0.04635,            0.015923,                   0,             0.84476,             0.80302,             0.82973,             0.41609,            0.047513,            0.017735,                   0,             0.00391,             0.00391,             0.00391
                 205,            0.047433,            0.018128,                   0,             0.84084,             0.80323,             0.83276,             0.41567,            0.047895,              0.0179,                   0,             0.00388,             0.00388,             0.00388
                 206,            0.046653,            0.016975,                   0,              0.8518,             0.79043,             0.82873,             0.41797,            0.047616,            0.017857,                   0,             0.00385,             0.00385,             0.00385
                 207,            0.045246,            0.017313,                   0,             0.84523,              0.7965,             0.82937,             0.41553,            0.047373,            0.017947,                   0,             0.00382,             0.00382,             0.00382
                 208,               0.047,             0.01755,                   0,             0.84715,             0.79582,             0.82947,             0.41087,            0.047767,            0.018314,                   0,             0.00379,             0.00379,             0.00379
                 209,            0.045473,            0.015592,                   0,             0.84407,             0.80728,             0.83175,               0.414,            0.047441,            0.018146,                   0,             0.00376,             0.00376,             0.00376
                 210,            0.046569,            0.015652,                   0,             0.86267,             0.79155,             0.83517,              0.4123,            0.047665,            0.018092,                   0,             0.00373,             0.00373,             0.00373
                 211,            0.045022,            0.016462,                   0,             0.86795,             0.79313,             0.83598,             0.41848,            0.047641,             0.01794,                   0,              0.0037,              0.0037,              0.0037
                 212,            0.045608,            0.017793,                   0,             0.85589,             0.79645,             0.83698,             0.41634,            0.047451,             0.01796,                   0,             0.00367,             0.00367,             0.00367
                 213,            0.045315,            0.015924,                   0,             0.84164,             0.80579,              0.8363,              0.4207,            0.047238,            0.017974,                   0,             0.00364,             0.00364,             0.00364
                 214,            0.047985,            0.017743,                   0,             0.84757,             0.79515,             0.82734,               0.415,             0.04759,            0.018065,                   0,             0.00361,             0.00361,             0.00361
                 215,            0.044908,            0.015124,                   0,             0.84248,             0.80323,              0.8316,             0.41739,            0.047341,            0.018067,                   0,             0.00358,             0.00358,             0.00358
                 216,            0.047819,            0.019219,                   0,              0.8543,             0.78841,             0.83059,             0.41661,            0.047159,            0.018016,                   0,             0.00355,             0.00355,             0.00355
                 217,            0.045961,            0.018789,                   0,             0.85719,             0.78639,             0.82564,              0.4147,            0.047204,            0.018055,                   0,             0.00352,             0.00352,             0.00352
                 218,            0.047492,            0.016505,                   0,             0.85283,             0.78774,             0.82932,             0.41758,            0.047167,            0.018004,                   0,             0.00349,             0.00349,             0.00349
                 219,            0.047524,             0.01748,                   0,             0.84897,             0.78908,             0.83454,             0.41798,            0.047261,            0.018067,                   0,             0.00346,             0.00346,             0.00346
                 220,            0.045641,            0.018143,                   0,             0.86166,             0.78069,             0.82736,             0.41533,            0.047221,             0.01826,                   0,             0.00343,             0.00343,             0.00343
                 221,            0.046225,            0.016557,                   0,             0.83567,             0.79178,             0.82623,             0.41471,            0.047499,            0.018145,                   0,              0.0034,              0.0034,              0.0034
                 222,            0.045665,            0.016959,                   0,             0.84941,             0.77426,              0.8206,             0.41554,            0.047369,            0.018133,                   0,             0.00337,             0.00337,             0.00337
                 223,            0.044523,            0.017663,                   0,             0.84652,             0.79539,              0.8278,             0.41445,            0.047418,            0.018049,                   0,             0.00334,             0.00334,             0.00334
                 224,            0.046088,            0.018417,                   0,             0.85002,             0.78841,             0.82955,             0.41573,            0.047598,            0.018226,                   0,             0.00331,             0.00331,             0.00331
                 225,            0.044375,            0.015232,                   0,             0.85317,             0.78699,             0.83111,             0.41761,            0.047464,              0.0183,                   0,             0.00328,             0.00328,             0.00328
                 226,            0.047024,            0.018749,                   0,             0.84365,             0.79629,             0.83377,             0.41956,              0.0476,             0.01827,                   0,             0.00325,             0.00325,             0.00325
                 227,            0.046261,            0.016164,                   0,             0.84531,             0.77493,             0.82576,             0.41034,            0.047832,            0.018205,                   0,             0.00322,             0.00322,             0.00322
                 228,            0.046838,            0.017274,                   0,              0.8308,             0.79079,             0.82619,              0.4124,            0.047765,             0.01821,                   0,             0.00319,             0.00319,             0.00319
                 229,            0.045758,            0.018274,                   0,             0.84901,             0.79313,             0.82963,             0.41939,            0.047185,            0.018142,                   0,             0.00316,             0.00316,             0.00316
                 230,            0.044868,            0.015782,                   0,             0.84865,             0.78639,              0.8228,             0.41421,            0.047021,            0.018072,                   0,             0.00313,             0.00313,             0.00313
                 231,            0.046397,            0.015984,                   0,             0.84137,              0.7899,             0.82212,             0.41565,            0.047098,            0.018381,                   0,              0.0031,              0.0031,              0.0031
                 232,             0.04596,            0.016841,                   0,             0.85495,             0.78437,             0.83052,             0.42134,            0.047056,            0.018339,                   0,             0.00307,             0.00307,             0.00307
                 233,            0.046515,            0.017675,                   0,             0.84646,             0.79872,             0.83268,             0.42035,            0.047165,            0.018172,                   0,             0.00304,             0.00304,             0.00304
                 234,            0.046417,            0.017082,                   0,             0.85396,             0.77965,             0.82536,             0.41407,            0.047384,            0.018212,                   0,             0.00301,             0.00301,             0.00301
                 235,             0.04522,            0.017087,                   0,             0.85987,             0.78147,             0.81894,             0.40974,            0.047543,            0.018487,                   0,             0.00298,             0.00298,             0.00298
                 236,            0.045697,            0.015603,                   0,             0.86395,             0.77879,             0.82216,             0.41234,            0.047582,            0.018528,                   0,             0.00295,             0.00295,             0.00295
                 237,            0.044418,              0.0169,                   0,             0.86358,             0.77628,              0.8264,             0.41177,            0.047783,            0.018617,                   0,             0.00292,             0.00292,             0.00292
                 238,            0.046537,            0.016978,                   0,             0.84267,             0.78504,             0.82257,             0.40398,            0.047873,            0.018665,                   0,             0.00289,             0.00289,             0.00289
                 239,            0.044866,            0.017905,                   0,             0.84164,             0.79043,             0.81977,              0.4052,            0.047441,            0.018439,                   0,             0.00286,             0.00286,             0.00286
                 240,             0.04498,            0.016852,                   0,             0.84101,             0.78167,             0.82225,             0.41319,            0.047556,            0.018472,                   0,             0.00283,             0.00283,             0.00283
                 241,            0.044615,            0.015973,                   0,             0.84406,             0.79919,             0.83492,             0.41927,            0.047671,            0.018262,                   0,              0.0028,              0.0028,              0.0028
                 242,            0.044695,            0.015807,                   0,             0.86245,             0.77763,             0.83841,             0.41663,            0.047452,            0.018326,                   0,             0.00277,             0.00277,             0.00277
                 243,            0.045085,            0.017233,                   0,             0.85759,             0.78976,             0.83199,             0.41021,             0.04776,            0.018416,                   0,             0.00274,             0.00274,             0.00274
                 244,            0.046955,            0.016607,                   0,             0.84308,             0.78841,             0.82787,             0.41146,            0.047854,            0.018314,                   0,             0.00271,             0.00271,             0.00271
                 245,            0.045127,            0.017276,                   0,             0.84928,             0.78437,             0.82835,             0.41373,            0.047823,            0.018231,                   0,             0.00268,             0.00268,             0.00268
                 246,            0.046546,             0.01625,                   0,             0.85096,             0.79642,             0.83798,              0.4192,            0.047419,             0.01811,                   0,             0.00265,             0.00265,             0.00265
                 247,            0.044174,            0.014869,                   0,              0.8543,             0.79582,              0.8343,             0.42121,             0.04748,            0.018044,                   0,             0.00262,             0.00262,             0.00262
                 248,             0.04381,            0.015245,                   0,             0.84726,              0.7663,             0.82651,             0.41199,            0.048179,            0.018358,                   0,             0.00259,             0.00259,             0.00259
                 249,            0.044438,            0.015537,                   0,             0.83081,             0.78425,             0.82597,             0.41522,            0.047859,            0.018433,                   0,             0.00256,             0.00256,             0.00256
                 250,            0.045122,            0.016119,                   0,             0.84523,             0.79178,             0.83005,             0.41442,            0.047387,            0.018296,                   0,             0.00253,             0.00253,             0.00253
                 251,            0.045624,            0.015119,                   0,             0.82326,             0.78504,             0.82087,              0.4035,            0.048067,            0.018328,                   0,              0.0025,              0.0025,              0.0025
                 252,            0.044927,            0.016871,                   0,             0.84228,             0.76289,             0.81575,              0.4054,            0.047866,            0.018619,                   0,             0.00247,             0.00247,             0.00247
                 253,            0.045322,            0.018983,                   0,             0.85835,             0.77993,              0.8204,             0.41176,            0.047746,            0.018356,                   0,             0.00244,             0.00244,             0.00244
                 254,            0.042868,            0.016732,                   0,             0.86346,             0.78412,             0.82699,             0.41783,            0.047537,            0.018286,                   0,             0.00241,             0.00241,             0.00241
                 255,            0.043805,            0.015616,                   0,             0.86104,             0.79515,             0.83249,             0.41566,            0.047716,            0.018344,                   0,             0.00238,             0.00238,             0.00238
                 256,            0.046451,            0.015853,                   0,             0.84637,             0.79178,             0.82945,             0.41327,            0.047915,            0.018441,                   0,             0.00235,             0.00235,             0.00235
                 257,            0.043499,            0.016824,                   0,              0.8457,             0.78706,             0.83086,             0.41652,            0.047523,            0.018517,                   0,             0.00232,             0.00232,             0.00232
                 258,            0.043622,            0.015341,                   0,             0.83122,             0.80121,             0.82132,             0.41335,              0.0475,            0.018553,                   0,             0.00229,             0.00229,             0.00229
                 259,            0.045406,            0.016599,                   0,             0.84464,             0.78976,             0.82373,             0.41475,             0.04726,             0.01849,                   0,             0.00226,             0.00226,             0.00226
                 260,            0.044406,            0.016583,                   0,             0.83593,             0.79996,             0.82583,             0.41919,            0.047238,            0.018514,                   0,             0.00223,             0.00223,             0.00223
                 261,            0.042718,            0.014601,                   0,             0.82808,             0.79717,             0.82621,             0.41216,            0.047517,            0.018591,                   0,              0.0022,              0.0022,              0.0022
                 262,            0.044599,             0.01485,                   0,             0.84072,             0.78961,             0.82944,             0.41797,            0.047767,            0.018671,                   0,             0.00217,             0.00217,             0.00217
                 263,            0.044535,             0.01752,                   0,              0.8598,             0.77277,             0.83378,             0.41885,            0.047903,            0.018764,                   0,             0.00214,             0.00214,             0.00214
                 264,             0.04399,            0.014191,                   0,             0.85297,             0.77796,             0.82563,             0.41794,             0.04764,            0.018709,                   0,             0.00211,             0.00211,             0.00211
                 265,             0.04483,            0.016779,                   0,             0.83122,              0.7998,             0.82697,             0.41593,            0.047586,            0.018377,                   0,             0.00208,             0.00208,             0.00208
                 266,            0.045052,            0.017086,                   0,             0.83613,             0.78841,             0.82644,             0.41366,            0.047946,            0.018433,                   0,             0.00205,             0.00205,             0.00205
                 267,            0.043424,            0.014841,                   0,             0.86315,             0.77224,             0.82802,             0.41163,             0.04785,            0.018563,                   0,             0.00202,             0.00202,             0.00202
                 268,            0.044287,            0.016207,                   0,              0.8405,             0.80391,             0.82466,              0.4124,            0.047631,            0.018488,                   0,             0.00199,             0.00199,             0.00199
                 269,            0.044977,            0.017042,                   0,             0.84588,             0.79143,             0.82428,             0.41274,            0.047771,            0.018576,                   0,             0.00196,             0.00196,             0.00196
                 270,            0.042343,            0.016623,                   0,             0.84352,             0.79313,             0.81877,             0.41041,             0.04802,            0.018598,                   0,             0.00193,             0.00193,             0.00193
                 271,             0.04381,            0.015708,                   0,             0.83858,             0.79919,             0.82342,              0.4146,            0.048082,            0.018718,                   0,              0.0019,              0.0019,              0.0019
                 272,            0.044273,            0.016618,                   0,              0.8516,             0.78883,             0.82484,              0.4179,            0.047893,            0.018819,                   0,             0.00187,             0.00187,             0.00187
                 273,            0.042781,            0.014796,                   0,               0.841,             0.79178,             0.82259,             0.41719,            0.047887,            0.018806,                   0,             0.00184,             0.00184,             0.00184
                 274,             0.04523,            0.015331,                   0,             0.84356,             0.79214,              0.8261,             0.41953,            0.047546,            0.018679,                   0,             0.00181,             0.00181,             0.00181
                 275,            0.042909,            0.015995,                   0,             0.85003,              0.8021,             0.83343,             0.42295,            0.047144,             0.01865,                   0,             0.00178,             0.00178,             0.00178
                 276,             0.04427,            0.015354,                   0,             0.84073,             0.81101,             0.83209,             0.41865,            0.047403,            0.018638,                   0,             0.00175,             0.00175,             0.00175
                 277,            0.044215,            0.015901,                   0,             0.84783,             0.79178,             0.82385,             0.41652,            0.048071,            0.018422,                   0,             0.00172,             0.00172,             0.00172
                 278,            0.043205,             0.01755,                   0,             0.84089,             0.80484,             0.82621,             0.41614,            0.047952,            0.018569,                   0,             0.00169,             0.00169,             0.00169
                 279,            0.042962,            0.014137,                   0,             0.84888,              0.7938,             0.82816,             0.41981,            0.047772,            0.018467,                   0,             0.00166,             0.00166,             0.00166
                 280,            0.042855,            0.015829,                   0,             0.85748,             0.79245,             0.83506,             0.41953,            0.047747,            0.018534,                   0,             0.00163,             0.00163,             0.00163
                 281,            0.044447,            0.016195,                   0,             0.84793,             0.80054,             0.83125,              0.4189,            0.047763,            0.018633,                   0,              0.0016,              0.0016,              0.0016
                 282,            0.044198,             0.01802,                   0,              0.8412,             0.80323,             0.82701,             0.41784,             0.04774,            0.018743,                   0,             0.00157,             0.00157,             0.00157
                 283,            0.043392,            0.015317,                   0,             0.84161,             0.79717,             0.82689,             0.41343,            0.047873,            0.018554,                   0,             0.00154,             0.00154,             0.00154
                 284,            0.044347,            0.017324,                   0,             0.84963,             0.78504,             0.82521,             0.41182,            0.047719,            0.018573,                   0,             0.00151,             0.00151,             0.00151
                 285,            0.043103,            0.015513,                   0,             0.84699,             0.79515,             0.82998,             0.41555,             0.04764,            0.018471,                   0,             0.00148,             0.00148,             0.00148
                 286,             0.04189,            0.014231,                   0,              0.8406,             0.80256,             0.83145,             0.41609,            0.047904,            0.018401,                   0,             0.00145,             0.00145,             0.00145
                 287,            0.044355,            0.015476,                   0,             0.85605,             0.79743,             0.82883,             0.41298,            0.047801,            0.018648,                   0,             0.00142,             0.00142,             0.00142
                 288,            0.042803,            0.014859,                   0,             0.85988,             0.78571,              0.8274,             0.41222,            0.047888,            0.018811,                   0,             0.00139,             0.00139,             0.00139
                 289,            0.042923,            0.014391,                   0,             0.85445,             0.80121,             0.83154,              0.4156,            0.047875,            0.018849,                   0,             0.00136,             0.00136,             0.00136
                 290,            0.042177,            0.016774,                   0,             0.84585,             0.79867,              0.8307,             0.41989,            0.047585,            0.018752,                   0,             0.00133,             0.00133,             0.00133
                 291,            0.042288,            0.014671,                   0,             0.85257,             0.78908,             0.82932,             0.41781,            0.047826,            0.018688,                   0,              0.0013,              0.0013,              0.0013
                 292,            0.042601,            0.015668,                   0,             0.85558,             0.79111,             0.83148,              0.4168,              0.0478,            0.018642,                   0,             0.00127,             0.00127,             0.00127
                 293,            0.042832,            0.016085,                   0,             0.85582,             0.79594,             0.83163,             0.41936,            0.047911,            0.018638,                   0,             0.00124,             0.00124,             0.00124
                 294,            0.044267,             0.01661,                   0,             0.84861,             0.79919,             0.83064,             0.41644,            0.048098,            0.018657,                   0,             0.00121,             0.00121,             0.00121
                 295,            0.042456,            0.014981,                   0,             0.85527,             0.78571,             0.82635,             0.41473,            0.048182,             0.01872,                   0,             0.00118,             0.00118,             0.00118
                 296,            0.041795,            0.015969,                   0,             0.84633,             0.79418,             0.82488,             0.41308,            0.047858,            0.018686,                   0,             0.00115,             0.00115,             0.00115
                 297,            0.041551,            0.015712,                   0,             0.85181,             0.79582,             0.83313,             0.41639,            0.047662,            0.018719,                   0,             0.00112,             0.00112,             0.00112
                 298,            0.044053,             0.01577,                   0,             0.85303,             0.78774,             0.83105,              0.4169,            0.047858,            0.018669,                   0,             0.00109,             0.00109,             0.00109
                 299,             0.04303,            0.015002,                   0,             0.84409,             0.79164,             0.82767,             0.41692,            0.047886,            0.018777,                   0,             0.00106,             0.00106,             0.00106
