epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/angle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/angle_loss,lr/pg0,lr/pg1,lr/pg2
126,2171.64,0.95527,0.54971,0.01492,7e-05,0.87535,0.81237,0.87491,0.57978,1.19698,0.76137,0.01806,5e-05,0.001175,0.001175,0.001175
127,2188.05,1.00316,0.59398,0.01678,5e-05,0.85848,0.81588,0.87339,0.58328,1.16948,0.74523,0.01836,8e-05,0.0011684,0.0011684,0.0011684
128,2204.75,1.01822,0.59733,0.01451,7e-05,0.88037,0.81775,0.88084,0.58242,1.17043,0.7287,0.01872,4e-05,0.0011618,0.0011618,0.0011618
129,2221.51,0.98554,0.56158,0.01559,4e-05,0.86981,0.80875,0.8729,0.58342,1.18398,0.75815,0.01835,5e-05,0.0011552,0.0011552,0.0011552
130,2238.12,0.99454,0.5768,0.01583,3e-05,0.87362,0.8117,0.87841,0.58732,1.1768,0.74127,0.01803,2e-05,0.0011486,0.0011486,0.0011486
131,2254.88,0.9985,0.57215,0.01626,5e-05,0.82912,0.83995,0.87549,0.5767,1.22426,0.73316,0.01845,5e-05,0.001142,0.001142,0.001142
132,2271.78,0.98937,0.58656,0.01408,6e-05,0.85532,0.81501,0.87309,0.57826,1.20197,0.71744,0.01869,5e-05,0.0011354,0.0011354,0.0011354
133,2288.53,0.98732,0.56443,0.01473,4e-05,0.8662,0.80979,0.87628,0.58639,1.18212,0.74349,0.01878,3e-05,0.0011288,0.0011288,0.0011288
134,2305.04,0.99632,0.57266,0.01568,8e-05,0.84268,0.81775,0.87262,0.5846,1.18641,0.76046,0.01843,7e-05,0.0011222,0.0011222,0.0011222
135,2321.67,0.99278,0.56018,0.01676,5e-05,0.86953,0.79556,0.87062,0.58437,1.17819,0.75851,0.01807,6e-05,0.0011156,0.0011156,0.0011156
136,2338.2,0.97672,0.54999,0.01521,3e-05,0.871,0.80498,0.87024,0.57935,1.18961,0.7327,0.01837,4e-05,0.001109,0.001109,0.001109
137,2355.46,0.99679,0.54665,0.01435,6e-05,0.87196,0.80632,0.87572,0.59035,1.16734,0.73811,0.01848,6e-05,0.0011024,0.0011024,0.0011024
138,2372.78,0.96416,0.54343,0.01492,4e-05,0.85694,0.80498,0.86384,0.57961,1.20203,0.756,0.01831,3e-05,0.0010958,0.0010958,0.0010958
139,2389.49,0.99369,0.56739,0.01493,5e-05,0.88235,0.79184,0.87294,0.58039,1.20504,0.742,0.01836,2e-05,0.0010892,0.0010892,0.0010892
140,2406.9,0.94646,0.53167,0.01599,3e-05,0.87769,0.81072,0.88363,0.59475,1.18932,0.71954,0.01871,2e-05,0.0010826,0.0010826,0.0010826
141,2423.76,0.91867,0.55769,0.01609,3e-05,0.86436,0.80699,0.87292,0.5828,1.1958,0.75541,0.01876,3e-05,0.001076,0.001076,0.001076
142,2440.32,0.96236,0.54253,0.01605,4e-05,0.85128,0.82381,0.86739,0.56526,1.22855,0.76366,0.01844,5e-05,0.0010694,0.0010694,0.0010694
