epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/angle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/angle_loss,lr/pg0,lr/pg1,lr/pg2
106,1510.64,1.08852,0.71305,0.01697,6e-05,0.86644,0.71053,0.82234,0.5068,1.434,1.12309,0.01565,0.00017,0.001307,0.001307,0.001307
107,1524.42,1.08163,0.69264,0.01467,6e-05,0.84623,0.70865,0.82194,0.49507,1.43739,1.13497,0.01607,4e-05,0.0013004,0.0013004,0.0013004
108,1538.25,1.08587,0.69662,0.0176,6e-05,0.88426,0.71241,0.83191,0.50879,1.41602,1.16743,0.01549,0.0001,0.0012938,0.0012938,0.0012938
109,1551.91,1.13402,0.74438,0.01602,7e-05,0.84569,0.71992,0.82143,0.50151,1.42655,1.19064,0.01601,0.00023,0.0012872,0.0012872,0.0012872
110,1565.67,1.08213,0.70279,0.01574,9e-05,0.83911,0.70489,0.8218,0.51392,1.39642,1.19916,0.01562,6e-05,0.0012806,0.0012806,0.0012806
111,1579.41,1.07809,0.70928,0.01632,9e-05,0.84904,0.74436,0.82872,0.51803,1.41665,1.12052,0.01613,0.00018,0.001274,0.001274,0.001274
112,1593.31,1.06801,0.70725,0.01794,0.00018,0.81208,0.75543,0.82944,0.52007,1.40997,1.16401,0.01619,0.00019,0.0012674,0.0012674,0.0012674
113,1607.14,1.09586,0.6795,0.01745,0.00011,0.8549,0.7312,0.82571,0.50764,1.44277,1.16929,0.01622,5e-05,0.0012608,0.0012608,0.0012608
114,1620.89,1.08146,0.70487,0.01659,6e-05,0.8134,0.7594,0.83351,0.52515,1.43227,1.08422,0.01601,8e-05,0.0012542,0.0012542,0.0012542
115,1634.65,1.05361,0.68675,0.01755,0.0001,0.82885,0.7312,0.82547,0.51408,1.41189,1.10058,0.01585,9e-05,0.0012476,0.0012476,0.0012476
116,1648.45,1.0379,0.67048,0.01733,0.0001,0.85608,0.72744,0.84587,0.52179,1.44779,1.10967,0.0157,0.0001,0.001241,0.001241,0.001241
117,1662.22,1.08663,0.66469,0.01714,6e-05,0.85585,0.71805,0.8167,0.49961,1.43338,1.13772,0.01555,8e-05,0.0012344,0.0012344,0.0012344
118,1676.03,1.07754,0.65397,0.01712,0.00014,0.88708,0.71805,0.82367,0.51256,1.42652,1.18913,0.01586,0.00016,0.0012278,0.0012278,0.0012278
119,1689.83,1.10086,0.69161,0.01764,0.00012,0.85006,0.72468,0.81015,0.487,1.44172,1.21423,0.01568,7e-05,0.0012212,0.0012212,0.0012212
120,1703.66,1.05853,0.67595,0.0163,7e-05,0.86925,0.72556,0.83015,0.51,1.42922,1.2029,0.01631,0.00106,0.0012146,0.0012146,0.0012146
121,1717.4,1.066,0.68253,0.01634,7e-05,0.8023,0.7594,0.82313,0.50936,1.44729,1.12847,0.01564,5e-05,0.001208,0.001208,0.001208
122,1731.19,1.04341,0.64302,0.01844,9e-05,0.84088,0.75752,0.83033,0.51034,1.44703,1.1193,0.01621,6e-05,0.0012014,0.0012014,0.0012014
