               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 119,            0.049942,            0.019056,                   0,             0.83849,             0.77586,             0.81089,             0.40097,            0.046078,            0.014584,                   0,             0.00646,             0.00646,             0.00646
                 120,            0.049914,            0.020521,                   0,             0.82509,             0.76881,             0.80892,             0.39282,            0.046568,            0.014503,                   0,             0.00643,             0.00643,             0.00643
                 121,            0.048391,            0.019819,                   0,             0.83722,             0.75705,             0.80318,               0.397,            0.046623,            0.014721,                   0,              0.0064,              0.0064,              0.0064
                 122,            0.048811,            0.019582,                   0,             0.82401,              0.7669,             0.80378,             0.39262,            0.047198,            0.014856,                   0,             0.00637,             0.00637,             0.00637
                 123,            0.049685,            0.021646,                   0,             0.83195,             0.77351,             0.80476,             0.40292,            0.046142,            0.014392,                   0,             0.00634,             0.00634,             0.00634
                 124,            0.048546,            0.019653,                   0,             0.82692,             0.74216,              0.7927,             0.38582,            0.046363,            0.014815,                   0,             0.00631,             0.00631,             0.00631
                 125,            0.050017,            0.018714,                   0,             0.82035,             0.73903,             0.79274,             0.38249,            0.046365,            0.014664,                   0,             0.00628,             0.00628,             0.00628
                 126,            0.049163,            0.018005,                   0,             0.83781,             0.75157,              0.7994,             0.39199,            0.046243,            0.014921,                   0,             0.00625,             0.00625,             0.00625
                 127,            0.048781,            0.019757,                   0,              0.8173,             0.77665,             0.81281,             0.39438,             0.04615,            0.014683,                   0,             0.00622,             0.00622,             0.00622
                 128,            0.048912,             0.02076,                   0,             0.80627,             0.74922,             0.79902,             0.39498,            0.046242,            0.015008,                   0,             0.00619,             0.00619,             0.00619
                 129,            0.050307,            0.019684,                   0,             0.82262,             0.78504,              0.8118,             0.39953,            0.045745,            0.014699,                   0,             0.00616,             0.00616,             0.00616
                 130,            0.050759,            0.020738,                   0,             0.80865,             0.77665,             0.80435,             0.39839,               0.046,            0.014792,                   0,             0.00613,             0.00613,             0.00613
                 131,            0.047831,            0.021991,                   0,              0.8352,             0.75859,             0.80703,             0.40468,            0.045671,            0.014971,                   0,              0.0061,              0.0061,              0.0061
                 132,            0.050185,            0.020465,                   0,             0.85666,             0.76176,             0.81923,             0.41308,            0.046052,             0.01445,                   0,             0.00607,             0.00607,             0.00607
                 133,             0.04803,              0.0174,                   0,             0.83231,             0.77409,             0.82096,             0.40809,            0.046004,            0.014518,                   0,             0.00604,             0.00604,             0.00604
                 134,            0.047065,            0.020812,                   0,             0.83269,             0.76803,              0.8118,             0.40553,            0.045756,             0.01472,                   0,             0.00601,             0.00601,             0.00601
                 135,            0.049097,            0.019953,                   0,             0.83079,             0.76097,              0.8016,             0.40271,             0.04567,            0.014689,                   0,             0.00598,             0.00598,             0.00598
                 136,            0.047659,            0.020592,                   0,             0.84879,             0.76411,             0.82212,             0.41147,            0.045758,            0.014667,                   0,             0.00595,             0.00595,             0.00595
                 137,            0.049156,            0.021351,                   0,             0.84926,             0.77273,             0.82204,             0.41018,            0.045452,            0.014445,                   0,             0.00592,             0.00592,             0.00592
                 138,             0.04693,            0.019868,                   0,             0.83983,             0.77978,             0.82065,             0.40759,            0.045713,            0.014502,                   0,             0.00589,             0.00589,             0.00589
                 139,            0.047797,            0.019362,                   0,               0.852,             0.76696,             0.81436,             0.40944,            0.045741,            0.014648,                   0,             0.00586,             0.00586,             0.00586
                 140,            0.048602,            0.019259,                   0,             0.84117,             0.77617,             0.81409,             0.40372,             0.04592,             0.01451,                   0,             0.00583,             0.00583,             0.00583
                 141,            0.048348,            0.018743,                   0,              0.8391,             0.77655,             0.81279,             0.41125,            0.045535,            0.014429,                   0,              0.0058,              0.0058,              0.0058
                 142,            0.048773,            0.018744,                   0,             0.84683,             0.76692,             0.81129,             0.39794,            0.046351,            0.014883,                   0,             0.00577,             0.00577,             0.00577
                 143,            0.047712,            0.019479,                   0,             0.84548,             0.75898,             0.80743,             0.40184,            0.046119,            0.014583,                   0,             0.00574,             0.00574,             0.00574
                 144,            0.047952,            0.021137,                   0,             0.85446,             0.76837,             0.81369,             0.40291,            0.045912,            0.014803,                   0,             0.00571,             0.00571,             0.00571
                 145,            0.049488,            0.019725,                   0,             0.83205,             0.76489,              0.8198,             0.41373,            0.045781,            0.014485,                   0,             0.00568,             0.00568,             0.00568
                 146,            0.048202,            0.019729,                   0,              0.8276,             0.76372,             0.81185,             0.40259,            0.045945,            0.014757,                   0,             0.00565,             0.00565,             0.00565
                 147,             0.04754,             0.01848,                   0,             0.83618,              0.7594,             0.81342,             0.39956,            0.045614,            0.014604,                   0,             0.00562,             0.00562,             0.00562
                 148,            0.048048,              0.0197,                   0,             0.81067,             0.75838,             0.80711,             0.40294,            0.045276,            0.014958,                   0,             0.00559,             0.00559,             0.00559
                 149,            0.047272,            0.019794,                   0,             0.84143,             0.74765,             0.81202,             0.40228,            0.045599,            0.014965,                   0,             0.00556,             0.00556,             0.00556
                 150,            0.047328,            0.020004,                   0,             0.82996,             0.76489,               0.806,             0.40572,            0.045499,            0.014794,                   0,             0.00553,             0.00553,             0.00553
                 151,             0.04697,             0.02027,                   0,             0.84227,             0.76019,             0.80579,             0.40343,            0.045636,            0.014688,                   0,              0.0055,              0.0055,              0.0055
                 152,            0.047422,            0.017946,                   0,              0.8252,             0.76582,             0.80625,             0.41026,            0.045275,            0.014788,                   0,             0.00547,             0.00547,             0.00547
                 153,            0.048066,            0.021342,                   0,             0.84149,             0.76881,             0.80994,             0.40574,            0.045664,            0.014694,                   0,             0.00544,             0.00544,             0.00544
                 154,            0.048596,            0.019775,                   0,             0.83891,             0.75912,             0.80636,             0.40392,             0.04562,            0.014772,                   0,             0.00541,             0.00541,             0.00541
                 155,            0.047904,            0.021431,                   0,             0.84243,             0.76255,             0.81402,              0.4065,            0.045893,             0.01451,                   0,             0.00538,             0.00538,             0.00538
                 156,            0.048538,            0.018099,                   0,             0.84824,              0.7753,             0.82349,             0.40575,            0.045443,            0.014659,                   0,             0.00535,             0.00535,             0.00535
                 157,            0.047684,            0.018498,                   0,             0.85051,             0.78135,             0.81979,             0.40492,            0.045746,            0.014522,                   0,             0.00532,             0.00532,             0.00532
                 158,            0.048674,            0.019601,                   0,             0.86064,             0.77116,             0.81863,             0.40448,            0.045802,            0.014849,                   0,             0.00529,             0.00529,             0.00529
                 159,            0.046414,            0.017351,                   0,             0.83251,              0.7713,             0.80878,             0.39311,            0.046349,            0.015077,                   0,             0.00526,             0.00526,             0.00526
                 160,            0.046492,             0.01932,                   0,             0.83756,             0.75969,             0.81113,              0.4035,            0.046003,            0.014913,                   0,             0.00523,             0.00523,             0.00523
                 161,            0.047411,            0.020199,                   0,             0.84215,             0.76935,             0.80971,              0.4091,            0.045956,            0.014695,                   0,              0.0052,              0.0052,              0.0052
                 162,            0.047339,            0.019545,                   0,             0.84381,              0.7594,             0.80173,             0.39553,            0.047204,            0.014949,                   0,             0.00517,             0.00517,             0.00517
                 163,            0.047866,            0.016635,                   0,             0.83107,             0.77881,             0.81334,             0.40396,            0.046447,            0.014715,                   0,             0.00514,             0.00514,             0.00514
                 164,            0.046564,            0.017519,                   0,             0.85381,             0.76724,             0.81761,             0.40554,            0.046638,            0.014976,                   0,             0.00511,             0.00511,             0.00511
                 165,            0.049396,            0.020204,                   0,             0.82903,             0.77586,             0.81461,             0.40231,            0.046449,            0.014782,                   0,             0.00508,             0.00508,             0.00508
                 166,            0.048145,            0.020333,                   0,             0.83279,             0.77821,             0.81895,             0.40915,            0.046215,            0.014866,                   0,             0.00505,             0.00505,             0.00505
                 167,             0.04723,            0.020787,                   0,             0.85753,             0.76019,              0.8212,             0.41648,             0.04578,             0.01466,                   0,             0.00502,             0.00502,             0.00502
                 168,            0.046391,            0.020226,                   0,             0.85848,             0.75157,             0.81872,             0.40536,            0.046368,            0.014854,                   0,             0.00499,             0.00499,             0.00499
                 169,            0.047156,            0.019744,                   0,              0.8555,             0.76411,             0.81684,             0.40407,            0.046149,            0.014854,                   0,             0.00496,             0.00496,             0.00496
                 170,            0.047671,            0.020717,                   0,             0.83469,             0.76881,             0.81495,             0.40092,            0.045867,            0.014957,                   0,             0.00493,             0.00493,             0.00493
